order_id,date,sku,quantity,unit_price,gross_sales,shipping_revenue,actual_shipping_cost,refund_status,refund_amount
13245,12/9/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
10340,12/9/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
14200,12/9/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
10825,12/9/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
11527,12/9/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
13871,12/9/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
13025,12/10/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
11882,12/10/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13887,12/10/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
14331,12/10/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11462,12/10/2023,USB-C-CABLE-2M,3,12.99,38.97,9.99,5.35,Completed,0
10070,12/10/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
12376,12/10/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
14071,12/10/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
12860,12/10/2023,GENERIC-GADGET-0,3,50.75,152.25,0,7.45,Completed,0
12469,12/10/2023,GENERIC-GADGET-2,2,59.9,119.8,0,7.1,Completed,0
12839,12/10/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10007,12/10/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
12408,12/10/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
13585,12/10/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13362,12/10/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
10281,12/10/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
11347,12/10/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13767,12/10/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
13105,12/10/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
10299,12/10/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
10279,12/10/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
12072,12/10/2023,SMART-HUB-X,2,89.99,179.98,0,6.75,Completed,0
10661,12/10/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
12328,12/10/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
11364,12/10/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
10143,12/10/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
11020,12/10/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
12056,12/10/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
12112,12/10/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10324,12/10/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13431,12/10/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
13801,12/10/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
11529,12/10/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
10286,12/10/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11388,12/10/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
11054,12/10/2023,GENERIC-GADGET-10,2,77.76,155.52,0,8.15,Completed,0
11502,12/10/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
13329,12/10/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Refunded,-12.99
14310,12/10/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10760,12/11/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
13390,12/11/2023,GENERIC-GADGET-5,2,76.53,153.06,0,8.15,Completed,0
14366,12/11/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13790,12/11/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
13950,12/11/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13612,12/11/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
14074,12/11/2023,GENERIC-GADGET-9,3,44.07,132.21,0,6.4,Completed,0
11542,12/11/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
11896,12/11/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
13392,12/11/2023,GAMER-CHAIR-PRO,2,199.99,399.98,0,57.5,Completed,0
13451,12/11/2023,GAMER-CHAIR-PRO,3,199.99,599.97,0,57.5,Refunded,-599.97
11038,12/11/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
14383,12/11/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Refunded,-59.05
11135,12/11/2023,GENERIC-GADGET-0,2,50.75,101.5,0,7.45,Completed,0
12337,12/11/2023,MOUSE-PAD-XL,2,24.99,49.98,9.99,6.4,Completed,0
13231,12/11/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
14058,12/11/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
14169,12/11/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Refunded,-59.05
14012,12/11/2023,GENERIC-GADGET-11,3,66.71,200.13,0,6.75,Completed,0
12412,12/11/2023,GENERIC-GADGET-4,2,65.08,130.16,0,8.15,Completed,0
13644,12/11/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
12854,12/11/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
11018,12/11/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12727,12/11/2023,SMART-HUB-X,2,89.99,179.98,0,6.75,Completed,0
11437,12/11/2023,GENERIC-GADGET-7,3,33.15,99.45,0,7.45,Completed,0
10303,12/11/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
11721,12/11/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
10920,12/11/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
10988,12/11/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
10717,12/11/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10080,12/11/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
13332,12/11/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12758,12/11/2023,GENERIC-GADGET-10,2,77.76,155.52,0,8.15,Completed,0
12284,12/11/2023,GENERIC-GADGET-7,2,33.15,66.3,0,7.45,Completed,0
12121,12/11/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
13762,12/11/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11252,12/11/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
14357,12/11/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Refunded,-89.99
13379,12/11/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
10932,12/11/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
10063,12/11/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
10791,12/11/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13422,12/11/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
14495,12/11/2023,GENERIC-GADGET-7,3,33.15,99.45,0,7.45,Completed,0
14205,12/11/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
11962,12/11/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
12968,12/11/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Refunded,-77.76
12692,12/11/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
11828,12/11/2023,GENERIC-GADGET-1,3,65.5,196.5,0,6.75,Completed,0
11954,12/11/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
13834,12/11/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
10130,12/11/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
10877,12/11/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
11145,12/11/2023,SCREEN-CLEAN-KIT,2,9.99,19.98,9.99,5.7,Completed,0
12334,12/12/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
11023,12/12/2023,GENERIC-GADGET-11,2,66.71,133.42,0,6.75,Completed,0
14115,12/12/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
13294,12/12/2023,VR-HEADSET-LITE,3,299.99,899.97,0,7.8,Refunded,-899.97
11115,12/12/2023,GENERIC-GADGET-9,2,44.07,88.14,0,6.4,Completed,0
10564,12/12/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
11906,12/12/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
12470,12/12/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11620,12/12/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
13346,12/12/2023,GENERIC-GADGET-0,3,50.75,152.25,0,7.45,Completed,0
11414,12/12/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
12084,12/12/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10260,12/12/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
10630,12/12/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
10579,12/12/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
13492,12/12/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13495,12/12/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
13111,12/12/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
10343,12/12/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
11787,12/12/2023,GAMER-CHAIR-PRO,2,199.99,399.98,0,57.5,Completed,0
13425,12/12/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Refunded,-38.3
13096,12/12/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13363,12/12/2023,GENERIC-GADGET-8,2,46.52,93.04,0,7.8,Completed,0
10399,12/12/2023,LAPTOP-STAND-ALU,2,59.99,119.98,0,9.2,Completed,0
13028,12/12/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
11744,12/12/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
12362,12/12/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13036,12/12/2023,GENERIC-GADGET-0,2,50.75,101.5,0,7.45,Completed,0
14096,12/12/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
12646,12/12/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12525,12/12/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
10128,12/12/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Refunded,-38.3
11986,12/12/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
10462,12/12/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
11013,12/12/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
10565,12/12/2023,GENERIC-GADGET-0,3,50.75,152.25,0,7.45,Completed,0
12342,12/12/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11108,12/12/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
11039,12/12/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
13626,12/12/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
10296,12/12/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
11298,12/12/2023,GENERIC-GADGET-7,2,33.15,66.3,0,7.45,Completed,0
10273,12/12/2023,GENERIC-GADGET-7,3,33.15,99.45,0,7.45,Completed,0
14335,12/13/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
14212,12/13/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
13853,12/13/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
13728,12/13/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
13710,12/13/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13917,12/13/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
13740,12/13/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
14215,12/13/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Refunded,-46.52
14484,12/13/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
14382,12/13/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
14499,12/13/2023,GENERIC-GADGET-8,2,46.52,93.04,0,7.8,Completed,0
11413,12/13/2023,VR-HEADSET-LITE,3,299.99,899.97,0,7.8,Completed,0
11172,12/13/2023,SMART-HUB-X,2,89.99,179.98,0,6.75,Completed,0
12829,12/13/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
11750,12/13/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
12956,12/13/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10965,12/13/2023,GENERIC-GADGET-10,3,77.76,233.28,0,8.15,Completed,0
11528,12/13/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
12768,12/13/2023,GENERIC-GADGET-1,3,65.5,196.5,0,6.75,Completed,0
13030,12/13/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13465,12/13/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Refunded,-59.9
12516,12/13/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
12557,12/13/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
11034,12/13/2023,MECH-KEYBOARD-RGB,2,129.99,259.98,0,10.25,Completed,0
12611,12/13/2023,MOUSE-PAD-XL,3,24.99,74.97,0,6.4,Completed,0
10312,12/13/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
13335,12/13/2023,GENERIC-GADGET-9,2,44.07,88.14,0,6.4,Refunded,-88.14
13557,12/13/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
10229,12/13/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
10494,12/13/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
10025,12/13/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
11357,12/13/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
12095,12/13/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12105,12/13/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
12032,12/13/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13314,12/13/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
11586,12/13/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
11319,12/13/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Refunded,-59.9
13590,12/13/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
12205,12/13/2023,SCREEN-CLEAN-KIT,2,9.99,19.98,9.99,5.7,Completed,0
11295,12/13/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
10879,12/13/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
12977,12/13/2023,GENERIC-GADGET-1,2,65.5,131,0,6.75,Completed,0
11948,12/13/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
10250,12/13/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
11491,12/13/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
10572,12/13/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
12759,12/13/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
10843,12/14/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
11146,12/14/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11758,12/14/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Refunded,-65.5
11133,12/14/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
10172,12/14/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13177,12/14/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11078,12/14/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13267,12/14/2023,GENERIC-GADGET-2,3,59.9,179.7,0,7.1,Completed,0
14448,12/14/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
10861,12/14/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
14422,12/14/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
11164,12/14/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
12123,12/14/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
11998,12/14/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
12283,12/14/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11939,12/14/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
12313,12/14/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
14203,12/14/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
12400,12/14/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
11262,12/14/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13857,12/14/2023,MOUSE-PAD-XL,3,24.99,74.97,0,6.4,Completed,0
14064,12/14/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
14398,12/14/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
14399,12/14/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Refunded,-66.71
12610,12/14/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
13904,12/14/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10331,12/14/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
10268,12/14/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13864,12/14/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
10266,12/14/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
12468,12/14/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
13339,12/14/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11380,12/14/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11522,12/14/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
10021,12/14/2023,GAMER-CHAIR-PRO,3,199.99,599.97,0,57.5,Completed,0
13696,12/14/2023,GENERIC-GADGET-2,3,59.9,179.7,0,7.1,Completed,0
13488,12/14/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
13458,12/14/2023,GENERIC-GADGET-8,1,46.52,46.52,9.99,7.8,Completed,0
11047,12/14/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
13657,12/14/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
13733,12/14/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10951,12/14/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
10156,12/15/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
10634,12/15/2023,SMART-HUB-X,2,89.99,179.98,0,6.75,Completed,0
11635,12/15/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
13151,12/15/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
10282,12/15/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
13129,12/15/2023,GENERIC-GADGET-5,2,76.53,153.06,0,8.15,Completed,0
11152,12/15/2023,MECH-KEYBOARD-RGB,2,129.99,259.98,0,10.25,Completed,0
12884,12/15/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
12237,12/15/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
12891,12/15/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
12796,12/15/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
13093,12/15/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
11126,12/15/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
13814,12/15/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
13057,12/15/2023,MECH-KEYBOARD-RGB,1,129.99,129.99,0,10.25,Completed,0
14083,12/15/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
12177,12/15/2023,LAPTOP-STAND-ALU,1,59.99,59.99,0,9.2,Completed,0
12914,12/15/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
12922,12/15/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
14085,12/15/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
11471,12/15/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
12184,12/15/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
12188,12/15/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
12982,12/15/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Completed,0
12294,12/15/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Refunded,-299.99
10011,12/15/2023,GENERIC-GADGET-10,1,77.76,77.76,0,8.15,Completed,0
10230,12/15/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
13277,12/15/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
13953,12/15/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
11073,12/15/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
12589,12/15/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
10826,12/15/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
13913,12/15/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
11547,12/15/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
11561,12/15/2023,GENERIC-GADGET-3,1,59.05,59.05,0,8.15,Completed,0
13250,12/15/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
14219,12/15/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Completed,0
10089,12/15/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
13925,12/15/2023,GENERIC-GADGET-11,1,66.71,66.71,0,6.75,Completed,0
12083,12/15/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12356,12/15/2023,GENERIC-GADGET-9,1,44.07,44.07,9.99,6.4,Completed,0
14295,12/15/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
14130,12/15/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
13341,12/15/2023,GENERIC-GADGET-7,1,33.15,33.15,9.99,7.45,Completed,0
10489,12/15/2023,GENERIC-GADGET-1,2,65.5,131,0,6.75,Completed,0
12369,12/15/2023,USB-C-CABLE-2M,1,12.99,12.99,9.99,5.35,Completed,0
11359,12/15/2023,LAPTOP-STAND-ALU,3,59.99,179.97,0,9.2,Completed,0
12529,12/16/2023,GENERIC-GADGET-1,1,65.5,65.5,0,6.75,Refunded,-65.5
12955,12/16/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
11788,12/16/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
12940,12/16/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12441,12/16/2023,SMART-HUB-X,1,89.99,89.99,0,6.75,Refunded,-89.99
13992,12/16/2023,GENERIC-GADGET-0,1,50.75,50.75,0,7.45,Completed,0
12567,12/16/2023,GENERIC-GADGET-9,3,44.07,132.21,0,6.4,Completed,0
10465,12/16/2023,GENERIC-GADGET-6,1,38.3,38.3,9.99,6.75,Completed,0
13734,12/16/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
14223,12/16/2023,GENERIC-GADGET-1,2,65.5,131,0,6.75,Completed,0
11630,12/16/2023,GENERIC-GADGET-5,1,76.53,76.53,0,8.15,Completed,0
11795,12/16/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
12594,12/16/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
10730,12/16/2023,GENERIC-GADGET-6,2,38.3,76.6,0,6.75,Completed,0
13704,12/16/2023,GENERIC-GADGET-2,1,59.9,59.9,0,7.1,Completed,0
12640,12/16/2023,GAMER-CHAIR-PRO,1,199.99,199.99,0,57.5,Completed,0
13444,12/16/2023,GENERIC-GADGET-11,2,66.71,133.42,0,6.75,Completed,0
13558,12/16/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
10290,12/16/2023,MOUSE-PAD-XL,1,24.99,24.99,9.99,6.4,Completed,0
11535,12/16/2023,VR-HEADSET-LITE,1,299.99,299.99,0,7.8,Completed,0
11402,12/16/2023,GENERIC-GADGET-4,1,65.08,65.08,0,8.15,Completed,0
13566,12/16/2023,SCREEN-CLEAN-KIT,1,9.99,9.99,9.99,5.7,Completed,0
